label,comment
1,Hàng đẹp và chất lượng với giá tiền Từng mua hàng ở shop 1 lần rồi nên yên tâm mua lại Giao hàng nhanh
1,Shop giao hàng nhanh và đóng gói ổn Màu như hình  giao đủ phím  phông chữ ok  xuyên led không lệch phím nào Chỉ có 1 điều mình hơi thất vọng là keycap mỏng như keycap zin của con e-dra k387 rgb  vì mình hy vọng keycap dày 1 xíu bấm cho êm Nhưng vẫn cho shop 5 sao vì sản phẩm tốt trong tầm giá
1,Tôi thích lòe loẹt nên rất ưng  mua 2 bộ đỏ vàng để kết hợp Haha
1,Ngon hàng ok
1,hài lòng
1,Đây là lần 2 mình đã mua bên shop  shop giao hàng nhanh  đóng hộp kỹ như mọi khi :D Keycap đỏ đẹp  chỉ có vài 1 2 chữ bị che nửa đi led kh sáng hết nhưng không sao màu đỏ keycap h rất hợp tông setup của mình  tks shop 😆
1,Phím ngon mà có lẽ nhỏ hơn bàn phím tí
1,Lần thứ 2 mua từ shop  rất hài lòng về sản phẩm :D
1,Rất ok trong tầm giá
1,Hơi thất vọng 1 chút vì mk đặt keycap PBT nhưng nó không dày lắm Chỉ ngang vs keycap gốc con ek3104 đang dùng Chất lượng gia công cũng ở mức chấp nhận được Cảm giác gõ có đầm hơn 1 chút Nhưng dù sao trong tầm giá đó thì cũng không thể đòi hỏi thêm Nói chung ổn trong tầm giá Vẫn cho shop 5 sao
1,Keycap đẹp  chất lương tốt  giao hàng siêu nhanh
1,Font chữ đôi chỗ bị mờ nhưng keycap bấm sướng  rất ok vs giá tiền
1,Miễn chê heheee cực đáng tiền    người bán hỗ trợ tận tình    gửi cực nhanh
1,Màu sắc tươi tắn Mỗi tội shop giao hàng hơi bị lâu Chờ sốt ruột
1,Màu đẹp
1,Hàng giao nhanh và tốt :D gõ cực đã tay và gắn vô rất đẹp  tks shop ạ  đóng gói cẩn thận  
1,Sản phẩm đẹp  giao hàng nhanh  đóng gói đẹp và cẩn thận  :D
1,Rẻ đẹp mà chất lượng
1,Keycap nhám   chắc   bấm rất đã   tiếng đanh 3h khuya đặt 3h chiều có  giao hàng siêu tốc trước dự kiến Chủ shop đóng gói kĩ Tốt trong tầm giá  khá đẹp
1,Đã nhận được sét màu tím  dùng rất ok  sẽ ủng hộ shop tiếp  cảm ơn nha
1,Rất đẹp  bị lỗi nhẹ ở nut del thôi  rẻ và ngon  
1,Keycap đẹp và cực kì chất lượng Giao hàng cũng nhanh nữa  lần sau chắc chắn sẽ ủng hộ  
1,Chả cần led lủng um sùm cũng thấy phê rồi Ko khác gì Leopold luôn Quá tuyệt vời ạ Đã vậy còn đc tặng kèm dụng cụ mở keycap nữa
1,Ae lưu ý bàn phím dareu không sài dc một số phím shift  enter  space  back do cấu trúc phím nó khác  có mấy que sắt đỡ lực nên k lắp dc  tháo que sắt ra thì bị kênh phím  chán
1,Keycaps đẹp Chất lượng phù hợp với giá tiền Lắp lên rất ok Nói chung là hài lòng
1,Giao hàng đúng hạn  sản phẩm tốt trong tầm giá Lắp lên bàn phím được kết quả như trên hình Cơ mà chân keycap lại hơi chật nên gây khó khăn trong lúc tháo dỡ Sẽ ủng hộ shop thêm trong tương lai
1,Nâng cấp cho em Fuhlen D  phải nói là quá lung linh luôn thích dã man Mua trải nghiệm đi các bạn Rồi sẽ nghiện giống tôi đấy tks shop mang đến sp chuẩn trên từng centimet
1,Đầy đủ các phím Keycap mới nên lúc lắp vào có hơi bị chặt  lúc lắp nhầm tháo ra bị lôi cả switch lên nhưng không sao  ổn trong tầm giá
1,Keycap tuy hơi mỏng nhưng đẹp trong tầm giá  cảm giác gõ khá ổn  
1,Hơi chặt  ổn góp ý là nên cho vào khay nhựa thay vì 1 cái túi nilong  5 sao
1,Set keycap đẹp Rất xứng đáng số tiền bỏ ra Font chữ đẹp chứ ko quá tàu :D Xuyên LED sáng tốt Vote 5 sao  
1,Đẹp Gõ rất thích
1,Cực kỳ đáng yêu Màu đẹp  vải đẹp  giá ok Nói chung là ko có gì để chê nữa Yêu yêu
1,Balo vừa vặn  tương đối giống hình  có 3 ngăn  dây kéo mượt Balo phù hợp cho đi học vì có ngăn khá lớn  đeo trên lưng rất dễ thương Đóng gói cẩn thận  giao hàng nhanh  giá cả hợp lí  vừa túi tiền Nên mua  
1,balo đẹp Giao đúng mẫu Balo nhung có lót dù bên trong nha
1,Sp y hình Shop giao hàng nhanh quá Rất đáng tiền Chất lượng ok
1,Hàng đẹp lắm Nhưng tớ mua bị dư nên pass cho bạn nào có ý định mua Ib cho tớ nhé
1,Chất lượng sản phẩm tốt  thời gian giao hàng nhanh đóng gói cẩn thận
1,Balo vừa rẻ vừa đẹp giao hàng nhanh Sẽ tiếp tục ủng hộ shop
1,Nếu có tiền sẽ ủng hộ thêm Giao hàng nhanh Rất hài lòng
1,Hàng thì đẹp quá rồi mn ạ Ko phải chê hàng i hình luôn ạ Giá tiền như vậy thì em thấy chất lượng như vậy là quá ok   ba lo nhỏ nhỏ cực thích Em thì ko thích balo quá to mang ko đẹp Kích cở như vậy quá oke luôn Ví đặt tận 7c mà cái nào cũng xinh hết iu iu
1,Mua hàng nhiều lần bên shop và rất ưng ý shop phục vụ tốt thời gian giao hàng nhanh
1,Balo đẹp lắm shop giá như vầy là rẻ Been trong rất rộng vải mềm êm sờ rất thích Nếu có 10 sao thì cho shop 10sao nhưng ks cho shop 5 sao ạ Chúc shop buôn may bán đắt
1,Balo làm mình thất vọng cực kì luôn trông cứ như là hàng tồn kho ấy vừa bẩn vừa cũ mà đường may cũng sơ sài Không đáng mua 
1,Túi nhỏ chắc đựg đc đt kkk nhung dễ thuong ne
0,Đóng gói k tốt
0,Balo đẹp Nhưg khoen này nhỏ quá sao thắt vào để đeo balo đc  chỉ có đeo chéo thoy
1,Sản phẩm y hình Balo nhưng ko có dây đeo ah Chỉ có mỗi đây đeo chéo Nhắn tin ship nhưng ko thấy hồi âm
1,"Chất lượng sản phẩm tốt so với giá  dây balo hơi ngắn nhưng vẫn đeo đc  shop trả lời tin nhắn chậm"
1,Túi hơi nhỏ so vs tưởg tượg Đg chỉ may chưa dc đều Nếu xóa dc cái dg vẽ màu trắng thì làm túi đẹp hơn nhưng giá v là ok r  da đc
0,nói chung là balo cucng đc ko đến nỗi nào  nhưng shop đóng bao quá kém  chỉ bọc cái túi ni lông đỏ  hàng đến cũng gãy xừ 1 móc khoá thế thì cái khoá chống trộm còn ý nghĩa gì nữa 
0,Sản phẩm lỗi yêu cầu trả hàng
0,Hàng bị rách mất 2 chỗ  1 chỗ to  1 chỗ nhỏ Chưa kể phần tai nghe có cũng như không  muốn dùng phải làm thủng phần vải cặp nên tác dụng chống nước có cũng như không 
0,làm ăn ma giáo lừa lọc ghi ngoài bao 30 cái xxl  tao đặt 10 bọc tã   hết 6 -7 bọc chỉ 29 cái  hầu hết bọc nào cũng thiếu đi 1 cái của tao  chúng mày cứ để giảm giá làm chi? mà ko dám ghi 29 cái  ghi 30 cái rồi cướp trắng trợn mỗi bao 1 cái
0,Đúng là tiền nào của nấy  bỉm mỏng dính
0,8kg mặc xxl dành cho mẹ nào ý định mua
0,cho đổi trả hàng quá mỏng
0,đổi lại tả quá mỏng
0,1lân đầu và 1lân cuối sai l mà nhỏ hơn sai m đang sài nữa mõng tang vãi thiệt
0,sản phẩm mềm ko có mùi  thấm hút tốt  mùa hè dùng thì đúng là dễ chịu cho bé  
0,Tả quá dở
0,Tả mỏng  thấm hút tệ  thấm tràn ra ngoài cho dù bé mới tè 1 lần
0,Giao hàng nhanh Bỉm mỏng  giá rẻ Nhưng thấm hút kém  đóng 4h mà đã bị thấm ngược  sờ bề mặt bỉm rất ẩm Bé 6kg mặc szL vẫn bị hằn bụng  đùi vì phần thun rất mỏng  
0,Hàng thì ok đấy  nhưng báo xuất hóa đơn thì không xuất Chứng tỏ hàng nhập lậu Lazada bán hàng nhập lậu là sao?
0,Tã mỏng tanh  hợp dùng ban ngày Tính ra cũng k rẻ dù mua đợt sale 12/12
0,Mua bịt 2 miếng dùng thử thì êm lắm nên mua luôn bịt lớn Mà k như mong đợi Bỉm trong bịt lớn mỏng hơn nhiều Thấm hút cũng k bằng Lại thô ráp hơn loại dùng thử Thất vọng Bao bì dùng thử k có tiếng việt Còn bịt lớn bao bì toàn tiếng Việt Biết thế mua 1 chục gói bỉm thử là đc 20 cái tuy đắt hơn xíu nhưng xài thích hơn
0,giao hàng nhanh sản phẩm k đc tốt lắm bé mới đi đc 1 lần xong bên trong còn bị ẩm ướt nữa thấm hút kém
0,chỉ dc cái lưng thun mềm hk hằn thôi còn bỉm mỏng thấm hút kém bé đi 1 lần là muốn tràn rồi mặc dc mấy cái mà bé hăm đỏ mông
0,mã vạch không check được shop ơi  dùng cho baby có ổn ko?
0,ta mong qua doc nxet thay noi mong ma ko nghi mong dzu dzay ko biet su dung ntnao  
0,k tính ship mà giao lay ship tới 55k lận
0,Mua gói 2 miếng xài thữ ok quá quất lun bịch bự thì thất vọng tràn trề miếng ta
0,mỏng như miếng băng vệ sinh bị lầm
0,Tả quá mỏng  bé tè 1 lần là phải thay  không là tràn ướt hết  
0,mỏng  mau đầy tả tạm với giá 98k
0,tả ok  mặc thoải mái  co giản tốt  nhưng hơi mỏng nên ko thấm đc nhiều
0,Mỏng quá
0,bỉm mỏng nhẹ
1,Tả giá khuyến mãi nên rẻ Tuy nhiên chất lượng thì ngang giá khuyến mãi Tả mỏng  bé tè 1 or 2 lần nên thay Tè và Ị có thể bị tràn Kích cỡ nhỏ so với số kg Bé 7kg mặc size M rất chật Shop nói hàng nội địa TQ nhưng bên ngoài gói tả toàn tiếng Việt
1,Mua size xxl nhưng thực tế nhỏ hơn hàng của các hãng khác
1,sản phẩm tốt lắm Nhưng form hơi nhỏ  mọi người lưu ý nha con mình roi roi 10kg mua size XL mặc vừa ah  
1,okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
1,Thun bụng nhỏ wa
1,tả mềm mịn và mỏng mọi người nên mua
1,giao hàng nhanh  hàng đóng cẩn thận sp mỏng
1,bỉm mỏng  thấm hút tốt  tuy nhiên size bé hơn 1size số với bỉm VN  
1,bỉm form nhỏ Con mình có 10  2kg thôi mà mặc size XL vừa bỉm mỏng  mềm  thấm hút tạm được thôi nhé  
1,tã nhẹ mỏng chưa sử dụng nên chưa biết có thấm được nhiều không
1,mới nhận hàng chưa dùng  thấy cũng được  có tiếng Việt trên bao bì
1,Bỉm mềm  mỏng  thấm hút tốt Đã mua vài lần Tiếp tục săn giảm giá để mua Các mẹ nên mua nhé  Tặng shop 5 sao    
1,chưa xài nhưng khi chạm thì thấy hơi mỏng k bt hút dc nhiu k nếu mom nào như mình thì nên mua vì hay sợ hăm tã  với giá 98k mà còn freeship thì quá ok quá rẻ
1,mua lần t2 tã giao nhanh đóng gói sp chắc chắn tã mỏng êm  chúc mọi ng giữ sức khỏe thật tốt VN kiên cường vượt qua dịch bệnh 
1,tả tuy mỏng nhưng thấm hút tổt nên dù bé tè nhiều nhưng tả khá nhẹ giá đang sale nên rất rẻ Rất đáng để mua giao
1,Tã sài ok lắm mỏng mát thấm hút ổn nhưng hơi nhỏ con mình 17kg đặt size XXL nhưng vẫn thấy nhỏ không biết shop có size lớn hơn ko?
1,Ta mong mem tham hut nhah  ta xai ok la minh mua ta may lan roi  nhan vien vui ve  5* cho shop ho ug shop dai lau
1,sản phẩm đóng gói cẩn thận  bỉm mỏng  mịn  thấm hút tốt và không bị tràn ra ngoài Mang lại cảm giác thoải mái hoạt động  sẽ ủng hộ shop dài dài ạ
1,Em nhận đc hàng r ạ  bao bì y hinh  cho shop 5* để e dùng thử r quay lại đánh giá thêm ạ    dùng tốt e sẽ ủng hộ shop dàu dài
1,bỉm mỏng nhưng thấm hút rất tốt cho sốp 5sao  hàng Trung Quốc nên cũng hơi lo về chất lượng sản phẩm mong sốp để ý đến chất lượng và An toàn Cho bé sẽ ủng hộ shop lâu dài
1,Shiper giao hang tao lao dien thoai hoai nguoi ta co hang gi nguoi ta noi ta be roi noi di giao cuoi cung giao o phuong troi nao cho da roi kieu nguoi ta xc nhan don hang co nhan dc dau cuoi cung dac cuc ta mat tích luon
1,Bỉm mua size L mặc vừa cho bé 6kg mà ko biết mặc có bị hăm ko nhưng mà trước mắt là giao hàng nhanh   nv giao hàng hoà đồng
1,oh gói tả có chút xíu nhỏ hơn tôi nghĩ tả mỏng hơn các hãng khác nhìu  mặt chắc thoáng mà sẽ hao lắm đây giao hàng cũng nhanh có lẻ do tả mỏng nên giá cũng rẻ hơn các hãng khác  
1,Tả mềm tuy mõng nhưng thấm hút rat tôt  bé ị cug ko bị tràn  chỉ có cái bé chưa đc 6kg mà mặc hơi chật  có đường hằng ở bụng ạh
1,ok mỏng nhẹ rất êm thấm hút tốt mình mua mấy lần rồi điều ưng ý hết
1,tả ok thấm hút tốt nha mn  
1,thời gian giao hàng rất nhanh đóng gói sản phẩm cẩn thận
1,hàng ok sẽ ủng hộ shop thêm nữa
1,Ta mong  va mem tham hut nhanh ko chang ra ngoai  shop uy tin giao dung hang dung mau  giao hang nhanh  nhan vien noi chuyen ra vui tin cho shop 5* se ung ho shop dai lau
1,Bỉm mỏng  thấm hút  rẻ  nhân viên giao hàng lịch sự  vui vẻ
1,bim chiaus su dung ok
1,giao hàng nhanh bỉm mỏng nhưng thấm nước tốt
1,Cũng được đấy  chỉ có khâu chọn hàng là   nếu bán các cỡ thì cho lựa chọn cỡ   chứ Lazada đến chỗ lựa cỡ thì ghi tiếng anh : không chỉ định cỡ   ai không để ý là nhầm   mua về phải đổi à
1,nói chung là vận chuyển nhanh chu đáo  nhiệt tình  bỉm mỏng nhẹ nhưng ko biết chất lượng tnao m cũng chưa dùng thử
1,đóng gói hàng cẩn thận  giao hàng hơi lâu nhưng shop có điện xin lỗi và báo ngay vào ngày đặt hàng  do lượng hàng về nhiều dịp 11  11 nên cũng thông cảm  cho shop 5 sao để shop có động lực
1,Đã mua nhiều lần
1,mình mua tả này cho con nhiều lần rồi  S/p tốt 
1,hàng dùng ok
1,bé 9kg mình mua sz XL trừ hao nhưng tã có vẻ nhỏ mặc vẫn bị hằn đít  tã mỏng nhẹ  sau khi ngủ 1 đêm dạy thì thấy có mặt bông của tã rơi ra dính vào mông bé nhưng mông ko bị ẩm noia chung xài cũng tạm ổn so với giá
1,mình chưa dùng nên chưa bít ntn để dùng thử rồi mình quay lại đánh giá giao hàng nhah a giao hàng nhiệt tình
1,thích mê li ưng ý hết sức  tả mềm mịn  thấm hút tốt  không bị hăm  nhân viên giao hàng dễ thương quá mức    mình sẽ mua ủng hộ shop tiếp  
1,bỉm mỏng nhưng thấm hút khô thoáng mn cứ chê bỉm mỏng làm e lo nhưng hài lòng NV giao hàg tận tình
1,Bịch tả khá nhỏ Chưa sử dụng nên cũng chưa biết khả năg thấm hút thế nào Tuy nhiên giao hàng nhanh
1,Rat tot  se ug ho dai dai
1,San pham mem mong  tham hut tot  lsi mua duoc voi gia khuyen mai nen re
1,mình nhận được rồi  mà cho mình hỏi xuất xứ Trung Quốc là sản xuất ở đó rồi Việt Nam nhập về à  đang dịch nên thấy sợ sợ
1,bim mong  tham hut so với tâm giá này là ok  ai ma muốn tốt hơn thì thêm tiền mua cái tốt hơn   tiền nào cua nấy  ko nên đòi hỏi quá cao
1,sản phẩm dùng rất tốt mua mấy lẫn sẽ dùng tả này cho bé nhà luôn mỏng  thấm nước tốt bé ki bị hâm  
1,lần thứ nhìu lần mua sp của shop  rất mềm và mỏng  đặc biệt co giãn  đàn hồi tốt  giá mềm và chất lượng  các mom nên thử  mua đc giá sale  rất hời lun kk
1,Muốn chả hàng vì hàng China ko phải của việt nam
1,Trước tiên thì phai nói sp này rất mềm  Kiểu dáng cũng bắt mắt  Nhung thấm hút ko hẳn tốt  Bé tè hơi đầy tí nó k tràn nhưng rất ẩm ướt bên trong cua bé  Mình chỉ mua xài thử  Nói chung cũng k ưng ý lam
1,bim tham hut tốt  ok
1,tả mỏng nhưng tham hút ok  chi de khi di choi vai tieng thi được
1,Mua nhiều lần và tin dùng sp này 
1,tả mỏng phù hợp với giá tiền
1,Chất lượng tuyệt vời  hsd đến năm 2021 Đóng gói đẹp và chắc chắn  giao hàng cực nhanh Ủng hộ shop dài lâu  tặng shop 5*
1,bỉm siêu mỏng nhẹ nhàng xài rất thích  giao hàng nhanh nói chung rất hài lòng  lần sau sẽ ủng hộ shop nữa  cho shop 5sao
1,Bỉm mỏng và mịn  mặc cho bé cũng thoải mái giống như mặc quần chip vậy phù hợp cho bé ngủ trưa hơn là buổi tối (vì bé mình buổi tối tè dầm nhiều)  nói chung sản phẩm cũng OK  thanks shop
1,tã mỏng nhẹ  tốt  nhưng khi mua hàng không để ý xuất xứ tại Trung Quốc nên hơi không yên tâm dùng lâu dài cho bé lắm
1,Cảm giác rất ưng ý   thích cực kỳ Lưng thun co giãn mềm mại   mỏng  rất êm cho bé thoải mái vận động   không bị hằn đỏ và ôm sát đùi nên không lo bị tràn  Mặt bông siêu mềm  khô thoáng
1,Bỉm mỏng  giá lại tốt  thấm hút nước tốt Tuy ko đc gọn gàng bằng cácLoại bỉm khác nhưng giá rất rẻ  Lần đầu mua hàng rất ưng ta Nếu giá vẫn rẻ thì sẽ ủng hộ bỉm lâu dài  
1,tả sài ko lắm
1,sp mỏng  thấm hút tốt  bé xài cảm giác thoai mái  giá mềm  good
1,sp tuyệt vời sẽ tiếp tục ủng hộ shop chúc shop buôn may bán đắt nhé
1,Bỉm mỏng  giao hàng nhanh  
1,bỉm mỏng  thấm hút bình thường  
1,tả mỏng  gần giống yubest xài khá ok
1,rất hài long
1,Giao hàng nhanh  HSD còn dài Bỉm mỏng  thoáng Mình cảm thấy rất hài lòng Tặng 5 sao    (*_^)
1,chủ shop dễ thương giao hàng nhanh thân thiện sẽ ủng hộ shop tiếp
1,chất lượng hàng ok giao hàng nhanh nhưng thái độ của ship bơ k ưng chút nào thái độ này nọ
1,Sản phẩm tốt giao hàng nhanh Thái độ người giao hàng kém
1,Sản phẩm tốt giao hàng nhanh Thái độ người giao hàng kém Không nhiệt tình
1,sp tốt rất hài lòng cố gắng duy trì nhé
1,tả mỏng giao hàng nhanh sài rất thích ủng hộ shop nhiều luôn
1,sản phẩm ok  ko bị hư hại gì  hi vọng chất lượng như mô tả
1,chất lượng ok
1,ok
1,tả mỏng sài rất thích ủng hộ shop nhiều luôn
1,bỉm mỏng thấm hút tốt  
1,dung san pham
1,tã mỏng mà sài cũng ok
1,Chất lượng tốt
1,Rất tốt Mình mua nhiều rồi Bé nhà mình mặc thoải mái  
1,đóng gói kỹ  hàng tốt
1,Đóng gói cẩn thận Dịch bệnh nên giao hơi chậm Bỉm mỏng  sz hơi bé và hơi cứng Nói chung oke  
1,Tả mỏng nhẹ vừa bé mặc hợp giá tiền
1,bim sai rat tot ak  se ung ho shop nhe
1,Bỉm mỏng k biết có thấm hút đc cả đêm không 
1,Tốt  mỏng nhưng thama hút tôt  không bị hăm
1,Tã dùng rất tốt  mỏng nhẹ thấm hút ok  
1,giao hàng nhanh  đóng gói cẩn thận  tả mỏng  giá rẻ  hài lòng
1,Tã mềm  mỏng  thoáng mát và thấm hút tốt Sẽ tiếp tục ủng hộ
1,Tả mỏng nhưng thấm hút tốt  xài rất ok
1,Ta sai tot
1,mình nhận được hàng rồi hàng chuẩn giá tốt
1,Tác mỏng  mặc thoải mái  giao hàng nhanh
1,hàng tốt hơi mỏng danh cho bé tè ích OK
1,Mỏng k tràn dùng ok
1,Tã sài OK   giá phù hợp sản phẩm Tã mỏng Cảm ơn shop  sẽ ủng hộ lần sau  
1,hàng đóng gói cẩn thận  nhân viên giao hàng thân thiện  lễ phép  
1,tã tốt  giá tốt
1,tã mềm mịn hợp giá tiền
1,Sản phẩm giống hình  tã mỏng cho con dùng nếu hợp sẽ ủng hộ tiếp  
1,tả dùng ok mềm mỏng thoáng  
1,bỉm mỏng  thấm tốt  không trào
1,Giao hàng quá nhanh Hàng mềm mỏng thấm hút đều Rất ưng  
1,phí vận chuyển Cao
1,Tốt  giao hàng quá nhanh
1,hÀng ok mua nhiều rôi
1,tốt sản phẩm rất tuyet
1,sản phẩm tốt mỏng thấm hút nhanh khô thoáng cho bé
1,mình nhạn dc hàng rùi rát l ok
1,Hàng đẹp lắm shop lần sau mua tiếp
1,giống ảnh ạk
1,tả mỏng danh mỏng dánh thất vọng
1,bỉm mỏng thoáng  tốt
1,khá mỏng và tốt
1,Sản phẩm tốt trong tầm giá  con mình mặc không tràn và thấm hút tốt Cảm ơn shop nhiều
1,Tả xài rất thích mình đã mua rất nhiều lần Lại quss rẻ
1,giao hàng nhanh  shop nhiệt tình  hàng ok
1,Giao hàng nhanh  hàng đẹp Cảm ơn shop
1,Sản phẩm tuyệt vời
1,giá rẻ thời gian giao hàng nhanh chưa sd nên chưa bít chất lượng sp ntn
1,mình mua rất nhiều lần rồi  sài rất thích Cảm ơn shopp nhiều
1,tốt thấm nhanh thiết kế mỏng gọn nhưk size có vẻ hơi ôm
1,Vòng bụng nhỏ wa bé nhà 5kg mặc M mà bin lằn bụng bé đau
1,nhận dược hang rất vua y
1,tả thấm hút tốt    
1,sản phẩm thấm hút tốt  mềm mịn  nv tận tình  ok cho shop 6* luôn  )
1,Chất lượng bỉm Mềm mỏng và thấm hút tốt Đã mua nhiều lần và vẫng ưng Phom nhỏ hơn 1 size nhé
1,quần mỏng và tốt
1,great，thanks courier
1,mình mua hàng nhìu lần ở đây roi lần nao cũn ôk
1,Tả rất ok ạ
1,Giao hàng nhanh
1,sản phẩm OK
1,giao hàng nhanh hàng chuẩn
1,Nhân viên giao hàng của Lazada vô cùng lịch sự  vui vẻ và chuyên nghiệp 
1,Mềm mỏng nhưng ko đc thấm hút tốt  hay bị tràn lắm
1,cám ơn a shipper nhiệt tình  giao hàng tận nơi xa hơn cho quý định mà a vẫn vui vẻ tả xài ok
1,Giao nhanh ; mình chưa mở vì còn tả củ
1,Giao hàng cực kì chu đáo nha  hàng còn mới toanh  k bị cũ hay bị và đập mạnh gì cả Thực sự rất thích Mình đã mở chai sữa tắm ra rồi  thấy mùi dịu nhẹ Sữa rửa mặt thì quá ok r Thấy rất hài lòng nha Sẽ tiếp tục ủng hộ
1,Nhà bán đóng gói cẩn thận  bữa mua giá tốt còn thêm voucher nữa Tắm cực thích  chỉ cần nhấn 1 cái là tắm đủ rồi Sữa tắm này có bọt whip nên tắm đã lắm  các bạn nhớ tắm bằng bông tắm để có trải nghiệm tốt nhất  
1,Đóng gói tốt  ngoài hộp bìa cứng của Tiki  còn có túi zip gói sản phẩm Hàng mới Dùng thử sữa rửa mặt giống chất lượng hàng mình mua bên Nhật  đặc mịn  rửa sạch không khô da Nói chung là hài lòng với shop Senke Lần sau mua cũng ủng hộ shop
1,Xài gần hết chai mới đánh giá đây Sữa tắm nhẹ nhàng  mùi thơm dễ chịu  ưng nhất là sau khi xả nước không hề bị nhớt hay rít da  cảm giác rất sạch mà da không hề bị khô Sữa rửa mặt cũng quá ổn  
1,Bọt nhiều  mùi rất thơm ngay líc tắm tắm xong xã nước ra mùi đọng lại cũg khá ít nhưg nhìn chug cảm thấy rất thoải mái Độ dưỡng ẩm cũg tươg đối cỡ 30% thôi Giá như vậy là quá hời Chịu
1,Sản phẩm cực kì tốt ak Quét mã là hàng chính hãng  giá mềm mà dùng cực kì cực kì thích luôn ạ Chắc chắn mk dùng hết sẽ mua tiếp thật nhiều lần mong là sản phẩm này đừng hết ạ
1,Shiper thân thiện Đóng gói cẩn thận Sản phẩm của senka thì chất lượng miễn bàn Mk toàn mua mỹ phẩm trên tiki thui  Vừa chính hãng vừa giao hàng nhanh Ủng hộ tiki lâu d
1,Hàng đóng gói cẩn thận  đẹp  chất lượng chưa dùng nên chưa biết
1,Giao hàg châm hơn mọi khi Sản phẩm ô cê ạ
1,Sản phẩm đóng gói đẹp  giao hàng lâu  nên có lựa chọn phương thức giao hàng
1,riêng mình thấy với giâ này thì quạt ok  khá mát và đẹp  dây sạc hơi ngắn tí với cả ko chọn được màu  tuy nhiên đúng màu đen mình cần
0,Thất vọng vô cùng  Khi đặt mua 2 cái  1 cái thi máy chạy k êm  1 cái bị thiếu óc cục quay muốn rớt luôn  Mong truoc khi giao hàng kt xem bị lỗi hay j k hay giao
0,Quạt nhỏ nhưng giá đắt Mà lại còn nhanh hỏng Mới dùng được 1 tuần là không quay được nữa  có chọt cho quay thì quay rất chậm Quá chán
0,sản phẩm lỗi  motor quạt bị đấu ngược  quay hút thay vì quạt thổi  yêu cầu đổi hàng  quá tệ
1,Quạt đẹp và mát lắm Để bàn thì quá hợp lý rồi
0,Quạt rất tệ  Vừa nhận đã hư Mọi người đừng mua quạt này
0,Quạt chạy quá yếu Đuổi ruồi không bay   mua 3 cái phí xèng  
0,quạt xước  cũ  đã bị bóc vỏ
1,Hơi nhỏ so với tưởng tượng  cầm vừa tay  chất liệu inox tốt  giữ nhiệt tốt
0,bình giữ nhiệt lock&lock hero màu xám ngoài nhìn sang  đã sử dụng được hai tuần thấy bình giữ nhiệt tốt  mình chủ yếu dùng để giữ lạnh thấy đá từ sáng tới chiều vẫn còn  bình thiết kế nhỏ gọn dễ cầm  tuy nhiên để nghiêng bình thì vẫn bị rỉ nước ra  hay tại mình không sử dụng nắp lọc?? 
0,MÁY CŨ ĐÃ QUA SỬ DỤNG Khui hàng ra nhìn là biết máy đã sử dụng Vẫn còn mùi khét của động cơ máy hoạt động Nút bấm chữ Turbo còn bị mờ do bấm nhiều Thiệt sự BỰC MÌNH hết sức Nhận hàng khui ra cảm giác ngỡ ngàng như bị lừa đảo Nếu giảm giá mà hãng cũ đã qua sử dụng nhớ ghi rõ ra để người ta biết né khỏi mua Đề nghị Tiki tới lấy hàng lại  
0,Mình có mua máy vào giữa tháng 3  máy nhỏ gọn như hình giao hàng đúng hạn Nhưng khi mình dùng que nhồi bột bánh mì thì một trong hai que bị gãy  phần đuôi còn mắc trong máy không rút ra được Lần này mới là lần nhào bột thứ ba mà đã gãy rồi Mình cũng không muốn đánh giá quá thấp nhưng gọi hotline chăm sóc khách hàng không được  mong tiki trả lời sớm
1,Mình mua được gần 1 tháng rồi  hàng màu trắng đẹp nhìn sang  tiki giao hàng đầy đủ phụ kiện đi kèm  có cho check hàng trước khi nhận  mặc dù mình k có nhà khiến anh shipper giao hàng 2 lần nhưng mà anh vẫn rất thân thiện So với nhiều dòng giá rẻ thì máy đánh trứng lock&lock là cân bằng về giá và chất lượng  
0,Ưu điểm: cầm vừa tay  mẫu mã đẹp  đánh trứng ổn  Tiki giao hàng nhanh Nhược điểm: ồn (mới chỉ thử mức 1 & 2   mức 5 và tăng turbo chắc đau tai)  máy có mùi khét của nhựa khi đánh  cầm 3 phút mỏi tay rồi Tóm lại  nên mua máy trộn để bàn Nhiều người khen Bosch
0,Sử dụng được 5 lần thì que nhào bột (bên lỗ to) bị gãy Que nhào bột chất lượng rất kém  nam châm hít rất mạnh  nhiều khả năng làm bằng gang nên mới giòn như thế  chứ thép inox các kiểu thì que có thể bị gập hay biến dạng chứ không gãy được Vốn mình muốn mua máy đánh trứng Philips hay của Bosch 550W cầm tay nhưng hết nên đành mua đỡ con Lock & Lock này dùng mà chất lượng quá kém  
0,mình mới mua cách đây 1 hôm nhận máy về sử dụng bình thường  nhưng qua hôm nay máy có hiện tượng lạ máy phát ra âm thanh xè xè rất khó chịu kèm theo tiếng kẹt kẹt khi dừng máy rất mong nhận được sự phản hồi ạ tks
0,Mình mở ra thấy sp nguyên vẹn  máy có hoạt động Tuy nhiên phiếu bảo hành không ghi ngày tháng mua hàng và hdsd sai chính tả nhiều Không rõ đây có phải hàng chính hãng không?
